entry_time,exit_time,side,entry,exit,lots,pnl,reason
2020-01-16,2020-01-17,1,1.1154604335403442,1.1139004335403442,0.2,-32.600000000000115,stop
2020-01-17,2020-01-20,-1,1.1138978819274903,1.1109578819274903,0.2,57.399999999998855,tp
2020-02-03,2020-02-04,1,1.1090394635772705,1.1070180738782927,0.15,-31.37084548466707,stop
2020-02-04,2020-02-05,-1,1.1062326054000855,1.1032926054000856,0.2,57.399999999998855,tp
2020-02-26,2020-02-27,1,1.0882596154785156,1.0911996154785155,0.2,57.399999999998855,tp
2020-03-18,2020-03-19,-1,1.1014921287918091,1.085552128791809,0.03,47.61000000000019,tp
2020-03-27,2020-03-31,1,1.1048858543014526,1.099427920464875,0.05,-27.639669182888333,stop
2020-04-02,2020-04-03,-1,1.0953021864318848,1.0869672620730875,0.07,57.854470511581425,tp
2020-04-10,2020-04-13,1,1.0928008933639526,1.0904010894634444,0.13,-32.10745070660662,stop
2020-04-16,2020-04-17,-1,1.090450129928589,1.087510129928589,0.2,57.399999999998855,tp
2020-04-30,2020-05-01,1,1.087785043296814,1.0921338655452313,0.14,59.90351147784322,tp
2020-05-06,2020-05-12,-1,1.0837981323623658,1.0879065686608351,0.07,-29.249054089285476,stop
2020-05-19,2020-05-28,1,1.0915724416351318,1.10696195283794,0.04,61.278044811232725,tp
2020-06-19,2020-06-22,-1,1.1210400680923462,1.12519658345831,0.07,-29.585607561746116,stop
2020-06-23,2020-06-25,1,1.1280279536819457,1.1249437177217825,0.1,-31.54235960163273,stop
2020-06-25,2020-06-26,-1,1.1250272611999512,1.1215592899127318,0.17,57.76551188273029,tp
2020-07-07,2020-07-15,1,1.1313456674194335,1.1445461039139717,0.04,52.52174597815267,tp
2020-08-12,2020-08-13,-1,1.1735938410186768,1.1751538410186768,0.21,-34.23000000000012,stop
2020-08-13,2020-08-18,1,1.179440178451538,1.1883563257635534,0.07,61.92303118410779,tp
2020-08-24,2020-08-25,-1,1.1797418217086793,1.1833255983136493,0.09,-32.88398944473001,stop
2020-08-26,2020-08-27,1,1.1835619588470458,1.1820019588470458,0.21,-34.23000000000012,stop
2020-08-28,2020-08-31,-1,1.1819032053375245,1.1834632053375245,0.21,-34.23000000000012,stop
2020-08-31,2020-09-02,1,1.1918840785598754,1.1838240785598755,0.03,-24.389999999999866,stop
2020-09-03,2020-09-04,-1,1.184675894203186,1.186235894203186,0.2,-32.600000000000115,stop
2020-09-14,2020-09-15,1,1.1843328853225707,1.1872728853225707,0.2,57.399999999998855,tp
2020-09-17,2020-09-18,-1,1.1802849392318726,1.1845185375435072,0.07,-30.125188181442287,stop
2020-09-18,2020-09-21,1,1.1848800559616088,1.1833200559616088,0.2,-32.600000000000115,stop
2020-09-22,2020-09-25,-1,1.176740012588501,1.1616559299319213,0.04,60.056330626318704,tp
2020-10-06,2020-10-07,1,1.179305352745056,1.1737492044132447,0.05,-28.130741659056973,stop
2020-10-07,2020-10-08,-1,1.1737039904022217,1.1752639904022217,0.2,-32.600000000000115,stop
2020-10-08,2020-10-12,1,1.176807441291809,1.1825513707331372,0.1,56.739294413281776,tp
2020-10-14,2020-10-15,-1,1.1741588930511475,1.1757188930511475,0.2,-32.600000000000115,stop
2020-10-20,2020-10-21,1,1.176945962486267,1.1820982144745003,0.11,55.904771870565355,tp
2020-10-28,2020-10-29,-1,1.1783514837646485,1.1754114837646485,0.21,60.269999999998795,tp
2020-11-04,2020-11-05,1,1.176281489906311,1.174721489906311,0.21,-34.23000000000012,stop
2020-11-05,2020-11-06,-1,1.17320819896698,1.1753537061786816,0.15,-33.23260817552387,stop
2020-11-06,2020-11-30,1,1.1818137546157836,1.1962054889675984,0.04,57.28693740725894,tp
2021-01-01,2021-01-04,-1,1.217966876449585,1.2207840496703721,0.11,-31.758905428658284,stop
2021-01-04,2021-01-06,1,1.225129761276245,1.2345622823072326,0.06,56.175126185925436,tp
2021-01-11,2021-01-18,-1,1.218560538711548,1.2058846823860434,0.04,50.42342530201799,tp
2021-02-10,2021-02-17,1,1.2120592971420288,1.2082126814963436,0.08,-31.33292516548091,stop
2021-02-17,2021-02-18,-1,1.2091883043670655,1.2062483043670655,0.21,60.269999999998795,tp
2021-02-19,2021-02-22,1,1.209249772605896,1.2121897726058959,0.21,60.269999999998795,tp
2021-03-01,2021-03-02,-1,1.208896003189087,1.2029930438077687,0.1,58.3295938131824,tp
2021-03-18,2021-03-19,1,1.1983392615890502,1.1967792615890502,0.21,-34.23000000000012,stop
2021-03-19,2021-03-25,-1,1.1917640785598755,1.1793208692776571,0.05,61.866046411092135,tp
2021-04-07,2021-04-16,1,1.1874828715896606,1.199373572185351,0.05,59.10350297845154,tp
2021-05-03,2021-05-04,-1,1.202716074409485,1.204276074409485,0.21,-34.23000000000012,stop
2021-05-04,2021-05-05,1,1.2061871667480468,1.203655270930022,0.13,-33.82464563432411,stop
2021-05-05,2021-05-06,-1,1.2014443497085572,1.204682190734541,0.1,-33.07841025983901,stop
2021-05-07,2021-05-10,1,1.2069149394607543,1.2118523839984743,0.12,58.40933445263924,tp
2021-05-13,2021-05-14,-1,1.2077905754470826,1.2093505754470826,0.21,-34.23000000000012,stop
2021-05-17,2021-06-04,1,1.2150973458862304,1.2132407049560547,0.04,-7.706563720702717,ma_exit
2021-06-04,2021-06-07,-1,1.2132407049560547,1.2198821990381132,0.04,-26.845976328233984,stop
2021-06-08,2021-06-09,1,1.2194234510040283,1.2178634510040283,0.21,-34.23000000000012,stop
2021-06-09,2021-06-11,-1,1.2172253946685792,1.219349522261863,0.15,-32.9119138992593,stop
2021-07-28,2021-07-29,1,1.1823726077651977,1.1854337485042092,0.2,59.82281478023073,tp
2021-08-09,2021-08-25,-1,1.1748900036239625,1.1753691812133789,0.03,-1.6475327682492056,ma_exit
2021-08-25,2021-08-27,1,1.1753691812133789,1.1738091812133788,0.21,-34.23000000000012,stop
2021-09-13,2021-09-14,-1,1.1811353783035279,1.1826953783035279,0.2,-32.600000000000115,stop
2021-09-16,2021-09-17,1,1.1820595641708374,1.1804995641708373,0.2,-32.600000000000115,stop
2021-09-17,2021-09-29,-1,1.1766874412918091,1.1653572243809063,0.05,56.30108455451428,tp
2021-10-19,2021-10-20,1,1.161446251449585,1.1651503854736227,0.16,58.14614438460475,tp
2021-10-27,2021-10-28,-1,1.1597636560821534,1.1613236560821534,0.21,-34.23000000000012,stop
2021-10-29,2021-11-01,1,1.1684208293533325,1.1603608293533325,0.03,-24.389999999999866,stop
2021-11-01,2021-11-04,-1,1.1556084970855713,1.1616056750465327,0.05,-30.335889804806655,stop
2021-11-04,2021-11-05,1,1.1616350789642333,1.1600750789642333,0.2,-32.600000000000115,stop
2021-11-05,2021-11-12,-1,1.1554749826812745,1.1442974183230052,0.05,55.5378217913461,tp
2021-12-01,2021-12-02,1,1.1330889840698242,1.1315289840698242,0.2,-32.600000000000115,stop
2021-12-02,2021-12-03,-1,1.1318915705108643,1.1289515705108644,0.2,57.399999999998855,tp
2021-12-09,2021-12-10,1,1.1346186776733398,1.1289910030195147,0.05,-28.488373269125386,stop
2021-12-10,2021-12-13,-1,1.1292709926986695,1.1308309926986695,0.2,-32.600000000000115,stop
2021-12-13,2021-12-14,1,1.131243385848999,1.129261369662413,0.16,-32.832258985376,stop
2021-12-14,2021-12-15,-1,1.1284807543182374,1.1255407543182374,0.2,57.399999999998855,tp
